Beginn,Ende,Dienst,ein/ausgehend,Laenge,Breite,Richtung,Cell-Id_A,Cell-Id_B
11/21/2009 12:12:00,11/21/2009 12:13:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
,11/21/2009 12:28:00,SMS,eingehend,8.685277778,50.105,30,XXXXXXXXXX,10655
11/21/2009 12:13:00,11/21/2009 12:42:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 12:42:00,11/21/2009 12:43:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 12:43:00,11/21/2009 12:44:00,GPRS,ausgehend,8.686111111,50.11222222,150,37900,XXXXXXXXXX
11/21/2009 12:44:00,11/21/2009 12:52:00,GPRS,ausgehend,8.690833333,50.10305556,270,25036,XXXXXXXXXX
,11/21/2009 13:01:00,SMS,eingehend,8.690833333,50.10305556,270,XXXXXXXXXX,25036
11/21/2009 12:52:00,11/21/2009 13:14:00,GPRS,ausgehend,8.690833333,50.10305556,270,25036,XXXXXXXXXX
11/21/2009 13:14:00,11/21/2009 13:44:00,GPRS,ausgehend,8.690833333,50.10305556,270,25036,XXXXXXXXXX
,11/21/2009 13:57:00,SMS,eingehend,8.685277778,50.105,30,XXXXXXXXXX,10655
,11/21/2009 13:57:00,SMS,eingehend,8.685277778,50.105,30,XXXXXXXXXX,10655
,11/21/2009 13:57:00,SMS,eingehend,8.685277778,50.105,30,XXXXXXXXXX,10655
11/21/2009 13:44:00,11/21/2009 14:08:00,GPRS,ausgehend,8.690833333,50.10305556,270,25036,XXXXXXXXXX
11/21/2009 14:08:00,11/21/2009 14:08:00,GPRS,ausgehend,8.685277778,50.105,30,29791,XXXXXXXXXX
11/21/2009 14:08:00,11/21/2009 14:09:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 14:09:00,11/21/2009 14:18:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 14:18:00,11/21/2009 14:19:00,GPRS,ausgehend,8.685277778,50.105,30,29791,XXXXXXXXXX
11/21/2009 14:19:00,11/21/2009 14:21:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 14:21:00,11/21/2009 14:39:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 14:39:00,11/21/2009 14:39:00,GPRS,ausgehend,8.685277778,50.105,30,29791,XXXXXXXXXX
11/21/2009 14:39:00,11/21/2009 14:44:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 14:44:00,11/21/2009 15:08:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 15:08:00,11/21/2009 15:09:00,GPRS,ausgehend,8.685277778,50.105,270,30032,XXXXXXXXXX
11/21/2009 15:09:00,11/21/2009 15:09:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 15:23:00,11/21/2009 15:24:00,Telefonie,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 15:38:00,11/21/2009 15:38:00,Telefonie,ausgehend,8.6775,50.10527778,150,31045,XXXXXXXXXX
,11/21/2009 15:38:00,SMS,eingehend,8.6775,50.10527778,150,XXXXXXXXXX,31045
11/21/2009 15:09:00,11/21/2009 15:39:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
,11/21/2009 15:39:00,SMS,eingehend,8.681666667,50.10138889,270,XXXXXXXXXX,41343
11/21/2009 15:39:00,11/21/2009 15:48:00,GPRS,ausgehend,8.685277778,50.105,30,10655,XXXXXXXXXX
11/21/2009 15:40:00,11/21/2009 15:48:00,"Telefonie, CLIP",eingehend,8.67,50.09666667,30,XXXXXXXXXX,9079
11/21/2009 15:48:00,11/21/2009 15:48:00,GPRS,ausgehend,8.618333333,50.05638889,260,34548,XXXXXXXXXX
11/21/2009 15:48:00,11/21/2009 15:48:00,GPRS,ausgehend,8.588333333,50.05833333,100,3217,XXXXXXXXXX
11/21/2009 15:48:00,11/21/2009 15:49:00,GPRS,ausgehend,8.588333333,50.05833333,100,3217,XXXXXXXXXX
11/21/2009 15:49:00,11/21/2009 15:50:00,GPRS,ausgehend,8.570277778,50.05222222,285,7987,XXXXXXXXXX
11/21/2009 15:50:00,11/21/2009 15:53:00,GPRS,ausgehend,8.570277778,50.05222222,135,1985,XXXXXXXXXX
11/21/2009 16:00:00,11/21/2009 16:01:00,Telefonie,ausgehend,8.570277778,50.05222222,135,1985,XXXXXXXXXX
11/21/2009 15:53:00,11/21/2009 16:20:00,GPRS,ausgehend,8.570277778,50.05222222,135,1985,XXXXXXXXXX
11/21/2009 16:16:00,11/21/2009 16:20:00,Telefonie,ausgehend,8.569444444,50.04972222,null,19439,XXXXXXXXXX
11/21/2009 16:20:00,11/21/2009 16:49:00,GPRS,ausgehend,8.570277778,50.05222222,135,1985,XXXXXXXXXX
11/22/2009 19:01:00,11/22/2009 19:02:00,GPRS,ausgehend,13.31444444,52.57166667,240,4535,XXXXXXXXXX
11/22/2009 19:03:00,11/22/2009 19:03:00,GPRS,ausgehend,13.30333333,52.55194444,300,45604,XXXXXXXXXX
11/22/2009 19:02:00,11/22/2009 19:03:00,GPRS,ausgehend,13.2925,52.55444444,200,53154,XXXXXXXXXX
11/22/2009 19:03:00,11/22/2009 19:04:00,GPRS,ausgehend,13.30333333,52.55194444,300,45604,XXXXXXXXXX
11/22/2009 19:04:00,11/22/2009 19:06:00,GPRS,ausgehend,13.30333333,52.55194444,300,49786,XXXXXXXXXX
11/22/2009 19:06:00,11/22/2009 19:08:00,GPRS,ausgehend,13.30333333,52.55194444,300,45604,XXXXXXXXXX
11/22/2009 19:08:00,11/22/2009 19:10:00,GPRS,ausgehend,13.30333333,52.55194444,300,45604,XXXXXXXXXX
11/22/2009 19:10:00,11/22/2009 19:10:00,GPRS,ausgehend,13.29166667,52.55388889,null,25474,XXXXXXXXXX
11/22/2009 19:10:00,11/22/2009 19:10:00,GPRS,ausgehend,13.29166667,52.55388889,null,4332,XXXXXXXXXX
11/22/2009 19:10:00,11/22/2009 19:14:00,GPRS,ausgehend,13.29166667,52.55388889,null,4332,XXXXXXXXXX
11/22/2009 19:14:00,11/22/2009 19:15:00,GPRS,ausgehend,13.2925,52.55444444,200,53154,XXXXXXXXXX
11/22/2009 19:15:00,11/22/2009 19:17:00,GPRS,ausgehend,13.29166667,52.55388889,null,4332,XXXXXXXXXX
11/22/2009 19:17:00,11/22/2009 19:17:00,GPRS,ausgehend,13.29166667,52.55388889,null,4332,XXXXXXXXXX
11/22/2009 19:17:00,11/22/2009 19:20:00,GPRS,ausgehend,13.2925,52.55444444,100,53152,XXXXXXXXXX
11/22/2009 19:20:00,11/22/2009 19:21:00,GPRS,ausgehend,13.31694444,52.545,0,42928,XXXXXXXXXX
,11/22/2009 19:22:00,SMS,eingehend,13.32805556,52.53361111,340,XXXXXXXXXX,210
11/22/2009 19:22:00,11/22/2009 19:22:00,Telefonie,ausgehend,13.32805556,52.53361111,340,210,XXXXXXXXXX
11/22/2009 19:22:00,11/22/2009 19:22:00,Telefonie,ausgehend,13.32805556,52.53361111,120,241,XXXXXXXXXX
11/22/2009 19:21:00,11/22/2009 19:23:00,GPRS,ausgehend,13.31694444,52.545,0,42928,XXXXXXXXXX
,11/22/2009 20:27:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
,11/22/2009 20:27:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
,11/22/2009 20:27:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
,11/22/2009 20:27:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
,11/22/2009 20:27:00,SMS,eingehend,13.39611111,52.52944444,150,XXXXXXXXXX,45832
11/22/2009 20:39:00,11/22/2009 20:41:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/22/2009 20:41:00,11/22/2009 20:41:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
11/22/2009 20:41:00,11/22/2009 20:48:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/22/2009 20:50:00,11/22/2009 20:50:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/22/2009 20:48:00,11/22/2009 20:50:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/22/2009 20:50:00,11/22/2009 20:59:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/22/2009 20:59:00,11/22/2009 21:20:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/22/2009 21:41:00,11/22/2009 21:41:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/22/2009 21:20:00,11/22/2009 21:41:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/22/2009 21:41:00,11/22/2009 21:43:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/22/2009 21:43:00,11/22/2009 21:45:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/22/2009 21:45:00,11/22/2009 21:46:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/22/2009 21:46:00,11/22/2009 21:59:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 21:59:00,11/22/2009 22:16:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 22:16:00,11/22/2009 22:29:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 22:40:00,11/22/2009 22:40:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 22:29:00,11/22/2009 22:40:00,GPRS,ausgehend,13.40333333,52.52638889,0,30205,XXXXXXXXXX
11/22/2009 22:40:00,11/22/2009 22:41:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 22:41:00,11/22/2009 22:42:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/22/2009 22:42:00,11/22/2009 22:43:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 22:43:00,11/22/2009 22:45:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 22:45:00,11/22/2009 22:53:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/22/2009 22:53:00,11/22/2009 22:54:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/22/2009 23:03:00,11/22/2009 23:03:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/22/2009 22:54:00,11/22/2009 23:03:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/22/2009 23:03:00,11/22/2009 23:09:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 23:09:00,11/22/2009 23:33:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/22/2009 23:33:00,11/23/2009 0:00:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 0:00:00,11/23/2009 0:03:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 0:03:00,11/23/2009 0:33:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 0:33:00,11/23/2009 0:55:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 0:55:00,11/23/2009 1:11:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 1:11:00,11/23/2009 1:19:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 1:19:00,11/23/2009 1:41:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 1:41:00,11/23/2009 2:11:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 2:11:00,11/23/2009 2:25:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 2:25:00,11/23/2009 2:34:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 2:34:00,11/23/2009 2:39:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 2:39:00,11/23/2009 3:04:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 3:04:00,11/23/2009 3:34:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 3:34:00,11/23/2009 3:55:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 3:55:00,11/23/2009 4:03:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 4:03:00,11/23/2009 4:10:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 4:10:00,11/23/2009 4:10:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 4:10:00,11/23/2009 4:16:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 4:16:00,11/23/2009 4:19:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 4:19:00,11/23/2009 4:46:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 4:46:00,11/23/2009 4:56:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 4:56:00,11/23/2009 5:25:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 5:25:00,11/23/2009 5:25:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 5:25:00,11/23/2009 5:40:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 5:40:00,11/23/2009 5:51:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 5:51:00,11/23/2009 5:55:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 5:55:00,11/23/2009 6:21:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 6:21:00,11/23/2009 6:51:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 6:51:00,11/23/2009 7:21:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 7:21:00,11/23/2009 7:26:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 7:26:00,11/23/2009 7:40:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 7:40:00,11/23/2009 7:41:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/23/2009 7:41:00,11/23/2009 7:56:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/23/2009 7:56:00,11/23/2009 7:59:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 7:59:00,11/23/2009 7:59:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 7:59:00,11/23/2009 8:29:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 8:29:00,11/23/2009 8:31:00,GPRS,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/23/2009 8:31:00,11/23/2009 8:31:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/23/2009 8:31:00,11/23/2009 8:37:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 8:37:00,11/23/2009 8:37:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 8:37:00,11/23/2009 8:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
11/23/2009 8:38:00,11/23/2009 8:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 8:38:00,11/23/2009 9:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 9:08:00,11/23/2009 9:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 9:38:00,11/23/2009 10:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
,11/23/2009 10:29:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
,11/23/2009 10:30:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
11/23/2009 10:08:00,11/23/2009 10:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 10:38:00,11/23/2009 11:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 11:09:00,11/23/2009 11:17:00,"Telefonie, CLIP",eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
11/23/2009 11:08:00,11/23/2009 11:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 12:01:00,11/23/2009 12:03:00,"Telefonie, CLIP",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
11/23/2009 11:38:00,11/23/2009 12:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 12:08:00,11/23/2009 12:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 12:38:00,11/23/2009 13:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 13:08:00,11/23/2009 13:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 13:38:00,11/23/2009 14:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 14:08:00,11/23/2009 14:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 14:38:00,11/23/2009 15:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 15:04:00,11/23/2009 15:16:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
11/23/2009 15:08:00,11/23/2009 15:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 15:38:00,11/23/2009 16:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 16:08:00,11/23/2009 16:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 16:41:00,11/23/2009 16:41:00,"Telefonie, CFNRy",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
11/23/2009 17:01:00,11/23/2009 17:05:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
11/23/2009 16:38:00,11/23/2009 17:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 17:14:00,11/23/2009 17:15:00,"Telefonie, CLIP",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
11/23/2009 17:08:00,11/23/2009 17:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 17:38:00,11/23/2009 18:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 18:08:00,11/23/2009 18:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 19:01:00,11/23/2009 19:03:00,"Telefonie, CFNRy",eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
,11/23/2009 19:03:00,SMS,eingehend,13.37472222,52.53027778,120,XXXXXXXXXX,1845
11/23/2009 19:06:00,11/23/2009 19:06:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
11/23/2009 19:06:00,11/23/2009 19:07:00,Telefonie,ausgehend,13.38361111,52.53,240,9215,XXXXXXXXXX
11/23/2009 18:38:00,11/23/2009 19:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
,11/23/2009 19:08:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,11/23/2009 19:09:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,11/23/2009 19:10:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,11/23/2009 19:12:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,11/23/2009 19:13:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
,11/23/2009 19:14:00,SMS,eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
11/23/2009 19:15:00,11/23/2009 19:23:00,"Telefonie, CLIP",eingehend,13.38361111,52.53,240,XXXXXXXXXX,9215
11/23/2009 19:08:00,11/23/2009 19:38:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 19:38:00,11/23/2009 20:08:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 20:08:00,11/23/2009 20:09:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/23/2009 20:09:00,11/23/2009 20:09:00,GPRS,ausgehend,13.37861111,52.51694444,180,59055,XXXXXXXXXX
11/23/2009 20:09:00,11/23/2009 20:13:00,GPRS,ausgehend,13.37888889,52.51777778,null,39285,XXXXXXXXXX
,11/23/2009 20:15:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 20:16:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 20:16:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 20:38:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
11/23/2009 20:13:00,11/23/2009 20:39:00,GPRS,ausgehend,13.37888889,52.51777778,null,39285,XXXXXXXXXX
,11/23/2009 20:40:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 20:49:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 20:50:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 20:52:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
11/23/2009 20:39:00,11/23/2009 21:09:00,GPRS,ausgehend,13.37888889,52.51777778,null,39285,XXXXXXXXXX
,11/23/2009 21:35:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 21:36:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
11/23/2009 21:09:00,11/23/2009 21:39:00,GPRS,ausgehend,13.37888889,52.51777778,null,39285,XXXXXXXXXX
,11/23/2009 21:39:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 21:39:00,SMS,eingehend,13.37888889,52.51777778,60,XXXXXXXXXX,1531
,11/23/2009 23:43:00,SMS,eingehend,13.40444444,52.53166667,240,XXXXXXXXXX,2362
,11/23/2009 23:44:00,SMS,eingehend,13.40333333,52.52638889,0,XXXXXXXXXX,442
11/24/2009 1:04:00,11/24/2009 1:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 1:34:00,11/24/2009 2:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 2:04:00,11/24/2009 2:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 2:34:00,11/24/2009 3:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 3:04:00,11/24/2009 3:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 3:34:00,11/24/2009 4:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 4:04:00,11/24/2009 4:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 4:34:00,11/24/2009 5:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 5:04:00,11/24/2009 5:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 5:34:00,11/24/2009 6:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 6:04:00,11/24/2009 6:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 6:34:00,11/24/2009 7:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 7:04:00,11/24/2009 7:34:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 7:34:00,11/24/2009 8:04:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
,11/24/2009 8:09:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
11/24/2009 8:04:00,11/24/2009 8:11:00,GPRS,ausgehend,13.39611111,52.52944444,30,45830,XXXXXXXXXX
11/24/2009 8:11:00,11/24/2009 8:12:00,GPRS,ausgehend,13.39611111,52.52944444,30,55993,XXXXXXXXXX
11/24/2009 8:13:00,11/24/2009 8:13:00,"Telefonie, CFNRy",eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
,11/24/2009 8:13:00,SMS,eingehend,13.39611111,52.52944444,30,XXXXXXXXXX,45830
11/24/2009 8:16:00,11/24/2009 8:16:00,Telefonie,ausgehend,13.40444444,52.53166667,240,2362,XXXXXXXXXX
11/24/2009 8:12:00,11/24/2009 8:16:00,GPRS,ausgehend,13.38361111,52.53,120,9214,XXXXXXXXXX
11/24/2009 8:32:00,11/24/2009 8:32:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/24/2009 8:16:00,11/24/2009 8:32:00,GPRS,ausgehend,13.38361111,52.53,120,9214,XXXXXXXXXX
11/24/2009 8:32:00,11/24/2009 8:33:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/24/2009 8:34:00,11/24/2009 8:34:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
11/24/2009 8:33:00,11/24/2009 8:34:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/24/2009 8:34:00,11/24/2009 8:34:00,GPRS,ausgehend,13.40333333,52.52638889,0,442,XXXXXXXXXX
11/24/2009 8:35:00,11/24/2009 8:35:00,GPRS,ausgehend,13.40444444,52.53166667,240,37330,XXXXXXXXXX
